original_title,is_adult,year_of_release,runtime,imdb_rating,release_month,nominations,wins,actors_name,genre
Rokkk,0,2010,180,4.3,March,0,0,Shaad Randhawa,Horror
Rokkk,0,2010,180,4.3,March,0,0,Sachin Khedekar,Horror
Rokkk,0,2010,180,4.3,March,0,0,Ashwini Kalsekar,Horror
Rokkk,0,2010,180,4.3,March,0,0,Arif Zakaria,Horror
Rokkk,0,2010,180,4.3,March,0,0,Murli Sharma,Horror
Rokkk,0,2010,180,4.3,March,0,0,Nishigandha Wad,Horror
Rokkk,0,2010,180,4.3,March,0,0,,Horror
Rokkk,0,2010,180,4.3,March,0,0,Tanushree Dutta,Mystery
Rokkk,0,2010,180,4.3,March,0,0,Udita Goswami,Mystery
Rokkk,0,2010,180,4.3,March,0,0,Shaad Randhawa,Mystery
Rokkk,0,2010,180,4.3,March,0,0,Sachin Khedekar,Mystery
Rokkk,0,2010,180,4.3,March,0,0,Ashwini Kalsekar,Mystery
Rokkk,0,2010,180,4.3,March,0,0,Arif Zakaria,Mystery
Rokkk,0,2010,180,4.3,March,0,0,Murli Sharma,Mystery
Rokkk,0,2010,180,4.3,March,0,0,Nishigandha Wad,Mystery
Rokkk,0,2010,180,4.3,March,0,0,,Mystery
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Sunny Deol,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Irrfan Khan,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Isha Koppikar,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Konkona Sen Sharma,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Sanjay Singh,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Deepal Shaw,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Aryan Vaid,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Ashok Samarth,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Ali Haji,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Parikshat Sahni,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Vijay Patkar,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Kamlesh Sawant,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Arvind Vaidya,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Shilpi Sharma,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,,Crime
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Sunny Deol,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Irrfan Khan,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Isha Koppikar,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Konkona Sen Sharma,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Sanjay Singh,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Deepal Shaw,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Aryan Vaid,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Ashok Samarth,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Ali Haji,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Parikshat Sahni,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Vijay Patkar,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Kamlesh Sawant,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Arvind Vaidya,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Shilpi Sharma,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,,Drama
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Sunny Deol,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Irrfan Khan,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Isha Koppikar,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Konkona Sen Sharma,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Sanjay Singh,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Deepal Shaw,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Aryan Vaid,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Ashok Samarth,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Ali Haji,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Parikshat Sahni,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Vijay Patkar,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Kamlesh Sawant,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Arvind Vaidya,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,Shilpi Sharma,Thriller
Right Yaaa Wrong,0,2010,135,6.4,March,0,0,,Thriller
Thanks Maa,0,2009,120,8,March,0,0,Master Shams,Crime
Thanks Maa,0,2009,120,8,March,0,0,Master Salman,Crime
Thanks Maa,0,2009,120,8,March,0,0,Master Jaffer,Crime
Thanks Maa,0,2009,120,8,March,0,0,Master Fayaaz,Crime
Thanks Maa,0,2009,120,8,March,0,0,Baby Almas,Crime
Thanks Maa,0,2009,120,8,March,0,0,,Crime
Thanks Maa,0,2009,120,8,March,0,0,Master Shams,Drama
Thanks Maa,0,2009,120,8,March,0,0,Master Salman,Drama
Thanks Maa,0,2009,120,8,March,0,0,Master Jaffer,Drama
Thanks Maa,0,2009,120,8,March,0,0,Master Fayaaz,Drama
Thanks Maa,0,2009,120,8,March,0,0,Baby Almas,Drama
Thanks Maa,0,2009,120,8,March,0,0,,Drama
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Aditya Narayan,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Shweta Agarwal,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Shubh Joshi,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Natasha Sinha,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Murli Sharma,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Nishigandha Wad,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Manoj Verma,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Prithvi Zutshi,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Neha Bam,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Sunny Hinduja,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Rahul Dev,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,,Adventure
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Aditya Narayan,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Shweta Agarwal,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Shubh Joshi,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Natasha Sinha,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Murli Sharma,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Nishigandha Wad,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Manoj Verma,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Prithvi Zutshi,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Neha Bam,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Sunny Hinduja,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Rahul Dev,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,,Horror
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Aditya Narayan,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Shweta Agarwal,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Shubh Joshi,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Natasha Sinha,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Murli Sharma,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Nishigandha Wad,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Manoj Verma,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Prithvi Zutshi,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Neha Bam,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Sunny Hinduja,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,Rahul Dev,Romance
Shaapit: The Cursed,0,2010,145,5.5,March,0,1,,Romance
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Arshad Warsi,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Dia Mirza,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Boman Irani,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Sandhya Mridul,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Zehra Naqvi,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Tinnu Anand,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Shernaz Patel,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Rituraj Singh,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Asawari Joshi,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Javed Sheikh,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Ifte Amed,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Aneesa Batt,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Ashwin Mushran,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Farhan Siddique,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,,Comedy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Arshad Warsi,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Dia Mirza,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Boman Irani,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Sandhya Mridul,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Zehra Naqvi,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Tinnu Anand,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Shernaz Patel,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Rituraj Singh,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Asawari Joshi,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Javed Sheikh,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Ifte Amed,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Aneesa Batt,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Ashwin Mushran,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Farhan Siddique,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,,Drama
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Arshad Warsi,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Dia Mirza,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Boman Irani,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Sandhya Mridul,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Zehra Naqvi,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Tinnu Anand,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Shernaz Patel,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Rituraj Singh,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Asawari Joshi,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Javed Sheikh,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Ifte Amed,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Aneesa Batt,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Ashwin Mushran,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,Farhan Siddique,Fantasy
Hum Tum Aur Ghost,0,2010,125,4.7,March,0,0,,Fantasy
Well Done Abba!,0,2009,144,7.3,March,3,1,Boman Irani,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Minissha Lamba,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Sammir Dattani,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Ila Arun,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Ravi Kishan,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Sonali Kulkarni,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Rajit Kapoor,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Ravi Jhankal,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Yashpal Sharma,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Rajendra Gupta,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Rahul Singh,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Salim Ghouse,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Satish Sharma,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,Lalit Tiwari,Comedy
Well Done Abba!,0,2009,144,7.3,March,3,1,,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Nana Patekar,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Dimple Kapadia,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Sunil Shetty,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Vidya Malvade,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Rehan Khan,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Anjana Sukhani,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Mohnish Bahl,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Vrajesh Hirjee,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Smita Jaykar,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,,Comedy
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Nana Patekar,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Dimple Kapadia,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Sunil Shetty,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Vidya Malvade,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Rehan Khan,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Anjana Sukhani,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Mohnish Bahl,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Vrajesh Hirjee,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,Smita Jaykar,Drama
Tum Milo Toh Sahi,0,2010,128,5.7,April,0,0,,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Priyanka Chopra,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Akshay Kumar,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Jacqueline Fernandez,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Riteish Deshmukh,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Karan Johar,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Sajid Khan,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Amrita Rao,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Milap Zaveri,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Farah Khan,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Satish Shah,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Sonal Sehgal,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Supriya Pilgaonkar,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Gitanjali Rao,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Ruslaan Mumtaz,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,,Comedy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Priyanka Chopra,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Akshay Kumar,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Jacqueline Fernandez,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Riteish Deshmukh,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Karan Johar,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Sajid Khan,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Amrita Rao,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Milap Zaveri,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Farah Khan,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Satish Shah,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Sonal Sehgal,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Supriya Pilgaonkar,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Gitanjali Rao,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Ruslaan Mumtaz,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,,Drama
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Priyanka Chopra,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Akshay Kumar,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Jacqueline Fernandez,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Riteish Deshmukh,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Karan Johar,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Sajid Khan,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Amrita Rao,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Milap Zaveri,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Farah Khan,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Satish Shah,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Sonal Sehgal,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Supriya Pilgaonkar,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Gitanjali Rao,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,Ruslaan Mumtaz,Fantasy
Jaane Kahan Se Aayi Hai,0,2010,94,3.8,April,0,0,,Fantasy
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Rekha,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Hema Malini,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Javed Sheikh,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Avtar Gill,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Rakhee Tandon,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Navni Parihar,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Rekha Rao,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Vipinn O.,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Veena Barua,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Ranjan Koshal,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Deep Dhillon,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Rishi Kapoor,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Ahmed Khan,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Shakeel Khan,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,,Drama
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Rekha,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Hema Malini,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Javed Sheikh,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Avtar Gill,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Rakhee Tandon,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Navni Parihar,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Rekha Rao,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Vipinn O.,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Veena Barua,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Ranjan Koshal,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Deep Dhillon,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Rishi Kapoor,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Ahmed Khan,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,Shakeel Khan,Romance
Sadiyaan: Boundaries Divide... Love Unites,0,2010,200,4.6,April,0,0,,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Rahul Bose,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Chigusa Takaku,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Raima Sen,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Moushumi Chatterjee,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Paran Banerjee,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Kharaj Mukherjee,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Rudranil Ghosh,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Debranjan Nag,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Jagannath Guha,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Sagnik Chowdhury,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Sourodip Bhattacharya,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Ranu Bandhopadhyay,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Arindol Bagchi,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Khagendra Nath Das,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,,Drama
The Japanese Wife,0,2010,105,7.6,April,1,1,Rahul Bose,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Chigusa Takaku,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Raima Sen,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Moushumi Chatterjee,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Paran Banerjee,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Kharaj Mukherjee,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Rudranil Ghosh,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Debranjan Nag,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Jagannath Guha,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Sagnik Chowdhury,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Sourodip Bhattacharya,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Ranu Bandhopadhyay,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Arindol Bagchi,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,Khagendra Nath Das,Romance
The Japanese Wife,0,2010,105,7.6,April,1,1,,Romance
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Nana Patekar,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Shahid Kapoor,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Ayesha Takia,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Sushant Singh,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Saurabh Shukla,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Anjan Srivastav,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Kurush Deboo,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Sanatan Mody,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Shraddha Arya,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Kainaz Motivala,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Dwij Yadav,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Swini Khara,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Ali Haji,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,,Drama
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Nana Patekar,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Shahid Kapoor,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Ayesha Takia,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Sushant Singh,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Saurabh Shukla,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Anjan Srivastav,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Kurush Deboo,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Sanatan Mody,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Shraddha Arya,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Kainaz Motivala,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Dwij Yadav,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Swini Khara,Family
Get Educated: Paathshaala,0,2010,122,4.9,April,0,0,Ali Haji,Family
